ID_DECLARATION;ID_ENVOI_EDI;ID_FORMULAIRE;ID_ADHERENT;ANNEE_DECLAR;PERIODE_DECLAR;REGIME_DECLAR;CODE_COMP;DATE_DEPOT;FAIT_GEN;RENS;MODE_DECLAR;CA_GLOBAL;MNT_TAXE;MNT_DEDUCTION;MNT_CREDIT;TVA_DUE;PAIEMENT_ACCOMP;TAXE_PAYEE;ETAT_DECLARATION;RELEVE_DEDUCTION;DATE_EFF_DEPOT;IS_HISTORY_ONLY;TYPE_DECLAR;DELETED;USER_MAJ;DATE_MAJ;DATE_TRANSFERT_METIER;MAJ;MAJ_T_METIER;RELEVE_DEDUCTION_AUTRE;PAIEMENT_MC_INITILIZED;REF_PAIEMENT;MONTANT_VERSE;PRINCIPAL_VERSE;DROITS_COMP_TVA;DATE_CESSION_OU_CESSATION
7363;NULL;41;29;2010;8;1;3;13/09/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;13/09/2010;0;D;1;test1234;2010-09-13 15:34:35.8;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6969;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_6;2009-12-25 12:09:55.254;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6971;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_14;2009-12-25 12:10:06.665;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7401;NULL;41;29;2010;8;1;5;28/09/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;28/09/2010;0;D;1;JaoBarid_16;2010-09-28 10:18:18.845;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6973;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_24;2009-12-25 12:10:15.373;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6975;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_29;2009-12-25 12:10:21.458;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7262;NULL;41;29;2010;7;1;8;25/08/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;25/08/2010;0;D;1;selmontassir_16;2010-08-25 14:27:11.614;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7441;NULL;41;29;2010;8;1;7;30/09/2010; ;NULL;1;4000.00;800.00;0.00;0.00;800.00;0.00;800.00;4;;30/09/2010;0;D;1;Jaouhari_16;2010-09-30 13:01:14.684;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7461;NULL;41;29;2010;9;1;0;01/10/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;01/10/2010;0;D;1;testBam_16;2010-10-01 11:42:59.657;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7481;NULL;41;29;2010;9;1;1;05/10/2010; ;NULL;1;500.00;100.00;0.00;0.00;100.00;0.00;100.00;4;;05/10/2010;0;D;1;testBam_16;2010-10-05 14:31:35.593;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6980;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_1;2009-12-25 12:17:46.253;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
6981;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_4;2009-12-25 12:17:50.046;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
6982;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_7;2009-12-25 12:17:57.536;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
6983;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_10;2009-12-25 12:18:02.808;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
6984;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_13;2009-12-25 12:18:05.482;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
6985;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_16;2009-12-25 12:18:11.797;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
6986;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_19;2009-12-25 12:18:16.85;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7482;NULL;41;29;2010;9;1;2;06/10/2010; ;NULL;1;400.00;80.00;0.00;0.00;80.00;0.00;80.00;4;;06/10/2010;0;D;1;selmontassir_16;2010-10-06 11:20:06.393;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6989;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_25;2009-12-25 12:18:28.158;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7501;NULL;41;29;2010;9;1;3;06/10/2010; ;NULL;1;800.00;160.00;0.00;0.00;160.00;0.00;160.00;4;;06/10/2010;0;D;1;selmontassir_16;2010-10-06 11:23:36.425;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6993;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_31;2009-12-25 12:18:37.186;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7503;NULL;41;29;2010;9;1;5;06/10/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;06/10/2010;0;D;1;selmontassir_16;2010-10-06 14:12:05.336;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6995;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_34;2009-12-25 12:18:43.386;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7504;NULL;41;29;2010;9;1;6;06/10/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;06/10/2010;0;D;1;selmontassir_16;2010-10-06 14:27:14.269;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6997;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_37;2009-12-25 12:18:47.618;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7505;NULL;41;29;2010;9;1;7;06/10/2010; ;NULL;1;500.00;100.00;0.00;0.00;100.00;0.00;100.00;4;;06/10/2010;0;D;1;selmontassir_16;2010-10-06 14:33:47.296;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6999;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_40;2009-12-25 12:18:52.71;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7001;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_3;2009-12-25 12:18:58.556;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7507;NULL;41;29;2010;9;1;9;06/10/2010; ;NULL;1;2000.00;400.00;0.00;0.00;400.00;0.00;400.00;4;;06/10/2010;0;D;1;selmontassir_16;2010-10-06 15:21:17.035;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7004;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_11;2009-12-25 12:19:08.016;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7521;NULL;41;29;2010;9;1;11;12/10/2010; ;NULL;1;400.00;80.00;0.00;0.00;80.00;0.00;80.00;4;;12/10/2010;0;D;1;chiadmi16;2010-10-12 09:53:45.747;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7006;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_15;2009-12-25 12:19:12.722;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7541;NULL;41;29;2010;9;1;12;12/10/2010; ;NULL;1;2000.00;400.00;0.00;0.00;400.00;0.00;400.00;4;;12/10/2010;0;D;1;chiadmi16;2010-10-12 09:55:33.737;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7561;NULL;41;29;2010;9;1;13;14/10/2010; ;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;14/10/2010;0;D;1;chiadmi16;2010-10-14 10:57:04.515;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7562;NULL;41;29;2010;9;1;14;19/10/2010; ;NULL;1;4000.00;800.00;0.00;0.00;800.00;0.00;800.00;4;;19/10/2010;0;D;1;selmontassir_16;2010-10-19 09:25:14.52;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7581;NULL;41;29;2010;8;1;8;15/10/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;260.00;4;;15/10/2010;0;D;1;selmontassir_16;2010-10-15 15:30:08.077;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7601;NULL;41;29;2010;9;1;15;19/10/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;19/10/2010;0;D;1;selmontassir_16;2010-10-19 12:04:00.61;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7014;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_39;2009-12-25 12:19:44.731;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7016;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_2;2009-12-25 12:19:50.029;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7622;NULL;41;29;2010;9;1;17;25/10/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;25/10/2010;0;D;1;selmontassir_16;2010-10-25 15:32:00.644;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7018;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_6;2009-12-25 12:19:57.048;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7641;NULL;41;29;2010;2;2;0;29/10/2010;D;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;27.00;4;;29/10/2010;0;D;1;test2910;2010-10-29 15:35:49.695;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7020;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_14;2009-12-25 12:20:04.335;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7506;NULL;41;29;2010;9;1;8;06/10/2010; ;NULL;1;500.00;100.00;0.00;0.00;100.00;0.00;100.00;4;;06/10/2010;0;D;1;selmontassir_16;2010-10-06 15:20:04.094;NULL;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7022;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_24;2009-12-25 12:20:15.358;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7661;NULL;41;1111;2010;4;2;0;NULL;D;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;2;;NULL;0;D;1;test2910;2010-12-15 10:56:08.591;04/07/2011;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7024;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_29;2009-12-25 12:20:20.445;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
9282;NULL;81;29;2011;12;1;1;04/06/2012;E;NULL;1;100000.00;20000.00;0.00;0.00;20000.00;0.00;26400.00;4;;04/06/2012;0;D;1;raji16;2012-06-04 15:09:55.816;01/01/2013;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7644;NULL;41;29;2010;9;1;18;29/10/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;29/10/2010;0;D;1;selmontassir_16;2010-10-29 14:50:03.537;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7645;NULL;41;29;2010;9;1;19;02/11/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;26.00;4;;02/11/2010;0;D;1;selmontassir_16;2010-11-02 12:22:46.425;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7030;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_5;2009-12-25 12:20:52.695;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7031;NULL;41;29;2009;11;1;0;25/12/2009;;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;25/12/2009;0;D;1;jtest_8;2009-12-25 12:20:57.13;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
7681;NULL;41;29;2010;10;1;0;02/11/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;02/11/2010;0;D;1;selmontassir_16;2010-11-02 12:38:22.658;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7701;NULL;41;29;2010;10;1;1;04/11/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;04/11/2010;0;D;1;selmontassir_16;2010-11-04 12:30:26.392;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7721;NULL;41;29;2010;10;1;3;05/11/2010; ;NULL;1;168622711.64;33788482.02;8124632.33;0.00;25663849.69;0.00;25663850.00;4;Anomalie07-12.doc;05/11/2010;0;D;1;selmontassir_16;2010-11-05 11:32:17.137;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7722;NULL;41;29;2010;10;1;4;05/11/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;05/11/2010;0;D;1;Jaouhari_16;2010-11-05 11:42:07.21;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7741;NULL;41;29;2010;10;1;5;08/11/2010; ;NULL;1;25000.00;4000.00;300.00;0.00;3700.00;0.00;3700.00;4;slides_Introduction.pdf;08/11/2010;0;D;1;selmontassir_16;2010-11-08 14:12:40.419;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7743;NULL;41;29;2010;10;1;6;08/11/2010; ;NULL;1;2515.00;504.00;0.00;0.00;504.00;0.00;504.00;4;;08/11/2010;0;D;1;selmontassir_16;2010-11-08 15:01:25.87;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7744;NULL;41;29;2010;10;1;7;08/11/2010; ;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;08/11/2010;0;D;1;selmontassir_16;2010-11-08 15:06:01.239;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7745;NULL;41;29;2010;10;1;8;08/11/2010; ;NULL;1;168622711.64;33699244.00;8124632.33;0.00;25574611.67;0.00;25574612.00;4;;08/11/2010;0;D;1;selmontassir_16;2010-11-08 15:55:28.267;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7801;NULL;41;29;2010;10;1;10;30/11/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;recu_declaration.pdf;30/11/2010;0;D;1;selmontassir_16;2010-11-30 15:52:37.098;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7821;NULL;41;29;2010;10;1;11;30/11/2010; ;NULL;1;200.00;40.00;0.00;0.00;40.00;0.00;40.00;4;;30/11/2010;0;D;1;selmontassir_16;2010-11-30 15:56:39.183;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7904;NULL;41;29;2010;11;1;6;15/12/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;15/12/2010;0;D;1;chiadmi16;2010-12-15 12:58:43.086;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7841;NULL;41;29;2010;11;1;0;03/12/2010; ;NULL;1;10000.00;2000.00;0.00;0.00;2000.00;0.00;2000.00;4;;03/12/2010;0;D;1;selmontassir_16;2010-12-03 10:32:52.867;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7861;NULL;41;29;2010;11;1;1;06/12/2010; ;NULL;1;111111.00;22224.00;0.00;0.00;22224.00;0.00;22224.00;4;;06/12/2010;0;D;1;selmontassir_16;2010-12-06 12:11:58.753;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7881;NULL;41;29;2010;11;1;2;15/12/2010; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;15/12/2010;0;D;1;chiadmi16;2010-12-15 10:13:39.187;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7901;NULL;41;29;2010;11;1;3;15/12/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;15/12/2010;0;D;1;chiadmi16;2010-12-15 10:14:36.242;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7902;NULL;41;29;2010;11;1;4;15/12/2010; ;NULL;1;200.00;40.00;0.00;0.00;40.00;0.00;40.00;4;;15/12/2010;0;D;1;chiadmi16;2010-12-15 10:16:08.056;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7921;NULL;41;29;2010;11;1;7;17/12/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;17/12/2010;0;D;1;selmontassir_16;2010-12-17 09:56:33.193;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7922;NULL;41;29;2010;11;1;8;17/12/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;17/12/2010;0;D;1;raji16;2010-12-17 10:44:47.234;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7923;NULL;41;29;2010;11;1;9;17/12/2010; ;NULL;1;250.00;50.00;0.00;0.00;50.00;0.00;50.00;4;;17/12/2010;0;D;1;raji16;2010-12-17 10:50:11.52;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7941;NULL;41;29;2010;11;1;11;17/12/2010; ;NULL;1;140.00;28.00;0.00;0.00;28.00;0.00;28.00;4;;17/12/2010;0;D;1;raji16;2010-12-17 12:01:19.37;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7942;NULL;41;29;2010;11;1;12;17/12/2010; ;NULL;1;152.00;32.00;0.00;0.00;32.00;0.00;32.00;4;;17/12/2010;0;D;1;raji16;2010-12-17 14:39:06.127;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7943;NULL;41;29;2010;11;1;13;17/12/2010; ;NULL;1;250.00;50.00;0.00;0.00;50.00;0.00;50.00;4;;17/12/2010;0;D;1;selmontassir_16;2010-12-17 14:59:53.03;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7944;NULL;41;29;2010;11;1;14;17/12/2010; ;NULL;1;220.00;44.00;0.00;0.00;44.00;0.00;44.00;4;;17/12/2010;0;D;1;selmontassir_16;2010-12-17 16:02:32.342;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7945;NULL;41;29;2010;11;1;15;20/12/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;20/12/2010;0;D;1;raji16;2010-12-20 14:47:18.03;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
7981;NULL;41;29;2010;11;1;18;22/12/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;22/12/2010;0;D;1;test2212_16;2010-12-22 10:02:43.309;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8001;NULL;41;29;2010;11;1;19;22/12/2010; ;NULL;1;150.00;30.00;0.00;0.00;30.00;0.00;30.00;4;;22/12/2010;0;D;1;test2212_16;2010-12-22 10:10:34.161;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8002;NULL;41;29;2010;11;1;0;22/12/2010; ;NULL;1;220.00;44.00;0.00;0.00;44.00;0.00;44.00;4;;22/12/2010;0;D;1;jkatni_1620057;2010-12-22 12:01:22.319;24/04/2012;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8003;NULL;41;29;2010;11;1;20;22/12/2010; ;NULL;1;450.00;90.00;0.00;0.00;90.00;0.00;90.00;4;;22/12/2010;0;D;1;selmontassir_16;2010-12-22 14:56:11.25;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8021;NULL;41;29;2010;11;1;22;23/12/2010; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;Site_Federateur_Simpl.doc;23/12/2010;0;D;1;selmontassir_16;2010-12-23 15:27:44.482;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8022;NULL;41;29;2010;11;1;23;23/12/2010; ;NULL;1;220.00;44.00;0.00;0.00;44.00;0.00;44.00;4;;23/12/2010;0;D;1;selmontassir_16;2010-12-23 15:39:32.58;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8042;NULL;41;29;2010;11;1;0;27/12/2010; ;NULL;1;450.00;90.00;0.00;0.00;90.00;0.00;90.00;4;;27/12/2010;0;D;1;jaouhari_1843;2010-12-27 14:58:13.976;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8061;NULL;41;29;2010;11;1;1;28/01/2011; ;NULL;1;10.00;2.00;0.00;0.00;2.00;0.00;4.00;4;;28/01/2011;0;D;1;jaouhari_1843;2011-01-28 15:05:59.952;22/04/2011;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8101;NULL;41;29;2010;12;1;0;07/01/2011; ;NULL;1;2500.00;500.00;0.00;0.00;500.00;0.00;500.00;4;Ldap.doc;07/01/2011;0;D;1;selmontassir_16;2011-01-07 11:56:10.969;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8121;NULL;41;29;2010;12;1;1;07/01/2011; ;NULL;1;150.00;30.00;0.00;0.00;30.00;0.00;30.00;4;;07/01/2011;0;D;1;selmontassir_16;2011-01-07 12:03:38.971;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8201;NULL;41;29;2010;12;1;1;28/01/2011; ;NULL;1;20.00;4.00;0.00;0.00;4.00;0.00;4.00;4;;28/01/2011;0;D;1;jaouhari_1843;2011-01-28 16:05:32.098;22/04/2011;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8161;NULL;41;29;2010;12;1;0;12/01/2011; ;NULL;1;122.00;26.00;0.00;0.00;26.00;0.00;26.00;4;;12/01/2011;0;D;1;hachmoud_1842;2011-01-12 10:19:42.16;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
6736;NULL;41;29;2009;10;1;1;17/12/2009;D;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;26.00;4;;17/12/2009;0;D;1;jtest_9;2009-12-17 14:27:56.237;NULL;NULL;M;NULL;0;NULL;NULL;0.00;0.00;NULL
8202;NULL;41;29;2010;12;1;2;02/02/2011; ;NULL;1;20.00;4.00;0.00;0.00;4.00;0.00;6.00;4;;02/02/2011;0;D;1;elmontassir_1843;2011-02-02 15:54:16.956;22/04/2011;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8221;NULL;41;29;2011;1;1;0;03/02/2011; ;NULL;1;100.00;20.00;0.00;0.00;20.00;0.00;20.00;4;;03/02/2011;0;D;1;elmontassir_1843;2011-02-03 10:58:19.557;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8241;NULL;41;29;2011;1;1;0;15/02/2011; ;NULL;1;1000.00;200.00;0.00;0.00;200.00;0.00;200.00;4;;15/02/2011;0;D;1;jaouhari_448888;2011-02-15 15:13:43.774;22/04/2011;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8242;NULL;41;29;2011;1;1;0;15/02/2011; ;NULL;1;2000.00;400.00;0.00;0.00;400.00;0.00;400.00;4;;15/02/2011;0;D;1;jaouhari_449999;2011-02-15 15:15:43.293;22/04/2011;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8261;NULL;41;29;2011;1;1;0;18/02/2011; ;NULL;1;250.00;50.00;0.00;0.00;50.00;0.00;50.00;4;;18/02/2011;0;D;1;elmontassir16;2011-02-18 10:32:40.639;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
8281;NULL;41;29;2011;1;1;1;21/02/2011; ;NULL;1;10.00;2.00;0.00;0.00;2.00;0.00;2.00;4;;21/02/2011;0;D;1;elmontassir16;2011-02-21 14:40:13.402;01/01/2013;NULL;NULL;NULL;0;NULL;NULL;0.00;0.00;NULL
