ID;NUM_ORDRE;NUM_FACTURE;DATE_FACTURE;DESIGNATION_BIEN_SERVICE;MONTANT_HT;MONTANT_TVA;MONTANT_TTC;TAUX;REF_MODE_PAIEMENT;DATE_PAIEMENT;ID_DECLARATION;NOM_FOURNISSEUR;IF_FOURNISSEUR;ICE_FOURNISSEUR;ID_TRACE;PRORATA;MONTANT_TVA_PRORATA
2957611;2082;FN BC110112/D1;16/11/2015;SRM;19329.0;3865.8;23194.8;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957649;2120;FN BC110208/D1;23/11/2015;SRM;2973.3;594.66;3567.96;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957650;2121;FN BC110209/D1;23/11/2015;SRM;178.5;35.7;214.2;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957659;2130;FN BC110006/R1;24/11/2015;SRM;8352.7;1670.54;10023.24;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957721;2192;FN BC110291/D1;30/11/2015;SRM;9977.6;1995.52;11973.12;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957722;2193;FN BC110294/D1;30/11/2015;SRM;22493.55;4498.71;26992.26;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957723;2194;FN BC110297/D1;30/11/2015;SRM;39712.0;7942.4;47654.4;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957724;2195;FN BC110292/D1;30/11/2015;SRM;66.3;13.26;79.56;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957725;2196;FN 110295/15  ;30/11/2015;SRM;354.4;70.88;425.28;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957726;2197;FN BC110299/15;30/11/2015;SRM;3382.15;676.43;4058.58;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957727;2198;FN BC110293/15;30/11/2015;SRM;20136.5;4027.3;24163.8;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957728;2199;FN BC110298/15;30/11/2015;SRM;5487.6;1097.52;6585.12;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957729;2200;FN BC110296/15;30/11/2015;SRM;10737.88;2147.58;12885.46;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957868;2339;FN BC120049/15;07/12/2015;SRM;694.45;138.89;833.34;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957869;2340;FN BC120050/D1;07/12/2015;SRM;806.65;161.33;967.98;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957920;2391;FN BC120126/15;14/12/2015;SRM;308.13;61.63;369.76;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957921;2392;FN BC120128/15;14/12/2015;SRM;1567.4;313.48;1880.88;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957922;2393;FN BC120125/15;14/12/2015;SRM;30448.29;6089.66;36537.95;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957923;2394;FN BC120127/D1;14/12/2015;SRM;11310.3;2262.06;13572.36;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957992;2463;FN BC120234/D1;21/12/2015;SRM;1752.0;350.4;2102.4;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2957993;2464;FN BC120235/15;21/12/2015;SRM;1159.2;231.84;1391.04;20.0;5;25/04/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2958059;2530;FN BC120027/15;28/12/2015;SRM;3686.5;737.3;4423.8;20.0;5;25/05/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2958060;2531;FN BC120029/15;28/12/2015;SRM;216392.42;43278.48;259670.9;20.0;5;25/05/2016;17461;SRM;111111111;1.526E+12;3291;1234.0;6547.0
2915576;16;FN MC040017/D1;11/04/2013;SRM;15047.4;3009.48;18056.88;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2915584;24;FN 050205/D13 ;01/10/2013;SRM;3261.68;652.34;3914.02;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2915585;25;FN 50043/D13  ;01/10/2013;SRM;1803.84;360.77;2164.61;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2915590;30;FN 100065/D13 ;14/10/2013;SRM;2246.55;449.31;2695.86;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2915591;31;FN 100129/D13 ;30/10/2013;SRM;1603.1;320.62;1923.72;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2915592;32;FN 100022/R13 ;31/10/2013;SRM;8114.03;1622.81;9736.84;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2915600;40;FN BC040304/D1;30/04/2014;SRM;42588.89;8517.78;51106.67;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2915792;232;FN BC100130/D1;27/10/2014;SRM;153.68;30.74;184.42;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2916292;732;FN BC040100/D1;13/04/2015;SRM;333.54;66.71;400.25;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917013;1453;FN BC080021/15;01/10/2015;SRM;15000.0;3000.0;18000.0;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2916997;1437;FN BC080154/14;01/10/2015;SRM;2198.0;439.6;2637.6;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2916998;1438;FN BC090149/14;01/10/2015;SRM;855.1;171.02;1026.12;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2916999;1439;FN BC120031/14;01/10/2015;SRM;1432.25;286.45;1718.7;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917000;1440;FN BC010004/15;01/10/2015;SRM;4490.0;898.0;5388.0;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917001;1441;FN BC090158/15;01/10/2015;SRM;2916.5;583.3;3499.8;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917002;1442;FN BC020004/15;01/10/2015;SRM;10739.3;2147.86;12887.16;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917003;1443;FN BC090035/14;01/10/2015;SRM;16274.95;3254.99;19529.94;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917004;1444;FN BC080150/14;01/10/2015;SRM;1031.9;206.38;1238.28;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917005;1445;FN BC080013/14;01/10/2015;SRM;5368.6;1073.72;6442.32;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917006;1446;FN BA100001/14;01/10/2015;SRM;21218.08;4243.62;25461.7;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917007;1447;FN BC120213/14;01/10/2015;SRM;178.5;35.7;214.2;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917008;1448;FN BC120062/14;01/10/2015;SRM;1666.0;333.2;1999.2;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917009;1449;FN BC100035/14;01/10/2015;SRM;11493.8;2298.76;13792.56;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917010;1450;FN BC120037/14;01/10/2015;SRM;5531.77;1106.35;6638.12;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917011;1451;FN BC080013/15;01/10/2015;SRM;10231.3;2046.26;12277.56;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917012;1452;FN BC040007/15;01/10/2015;SRM;13482.69;2696.54;16179.23;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917014;1454;FN BC060327/15;01/10/2015;SRM;7721.4;1544.28;9265.68;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917015;1455;FN BC030181/15;01/10/2015;SRM;16645.55;3329.11;19974.66;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917415;1855;FN BC100171/D1;27/10/2015;SRM;5177.6;1035.52;6213.12;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917509;1949;FN BC100305/D1;31/10/2015;SRM;400.0;80.0;480.0;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917510;1950;FN BC100306/D1;31/10/2015;SRM;8636.0;1727.2;10363.2;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917547;1987;FN BC110042/D1;09/11/2015;SRM;1388.9;277.78;1666.68;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917548;1988;FN BC110044/D1;09/11/2015;SRM;308.13;61.63;369.76;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917549;1989;FN BC110041/D1;09/11/2015;SRM;34343.59;6868.72;41212.31;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917550;1990;FN BC110042/D1;09/11/2015;SRM;3890.19;778.04;4668.23;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917638;2078;FN BC110115/D1;16/11/2015;SRM;3035.78;607.16;3642.94;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917639;2079;FN BC110113/D1;16/11/2015;SRM;7721.4;1544.28;9265.68;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917640;2080;FN BC110111/D1;16/11/2015;SRM;310.68;62.14;372.82;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917641;2081;FN BC110114/D1;16/11/2015;SRM;653.6;130.72;784.32;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917642;2082;FN BC110112/D1;16/11/2015;SRM;19329.0;3865.8;23194.8;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917637;2077;FN BC110116/D1;16/11/2015;SRM;7962.8;1592.56;9555.36;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917690;2130;FN BC110006/R1;24/11/2015;SRM;8352.7;1670.54;10023.24;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917680;2120;FN BC110208/D1;23/11/2015;SRM;2973.3;594.66;3567.96;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917681;2121;FN BC110209/D1;23/11/2015;SRM;178.5;35.7;214.2;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917752;2192;FN BC110291/D1;30/11/2015;SRM;9977.6;1995.52;11973.12;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917753;2193;FN BC110294/D1;30/11/2015;SRM;22493.55;4498.71;26992.26;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917754;2194;FN BC110297/D1;30/11/2015;SRM;39712.0;7942.4;47654.4;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917755;2195;FN BC110292/D1;30/11/2015;SRM;66.3;13.26;79.56;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917756;2196;FN 110295/15  ;30/11/2015;SRM;354.4;70.88;425.28;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917757;2197;FN BC110299/15;30/11/2015;SRM;3382.15;676.43;4058.58;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917758;2198;FN BC110293/15;30/11/2015;SRM;20136.5;4027.3;24163.8;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917759;2199;FN BC110298/15;30/11/2015;SRM;5487.6;1097.52;6585.12;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917760;2200;FN BC110296/15;30/11/2015;SRM;10737.88;2147.58;12885.46;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917899;2339;FN BC120049/15;07/12/2015;SRM;694.45;138.89;833.34;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917900;2340;FN BC120050/D1;07/12/2015;SRM;806.65;161.33;967.98;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917951;2391;FN BC120126/15;14/12/2015;SRM;308.13;61.63;369.76;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917952;2392;FN BC120128/15;14/12/2015;SRM;1567.4;313.48;1880.88;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917953;2393;FN BC120125/15;14/12/2015;SRM;30448.29;6089.66;36537.95;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2917954;2394;FN BC120127/D1;14/12/2015;SRM;11310.3;2262.06;13572.36;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2918023;2463;FN BC120234/D1;21/12/2015;SRM;1752.0;350.4;2102.4;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2918024;2464;FN BC120235/15;21/12/2015;SRM;1159.2;231.84;1391.04;20.0;5;25/04/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2918090;2530;FN BC120027/15;28/12/2015;SRM;3686.5;737.3;4423.8;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2918091;2531;FN BC120029/15;28/12/2015;SRM;216392.42;43278.48;259670.9;20.0;5;25/05/2016;15470;SRM;111111111;1.526E+12;2332;NULL;NULL
2955563;34;FN 5130096    ;29/11/2013;MIFA;8150.0;1630.0;9780.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956189;660;FN°5150294    ;04/02/2015;MIFA;2715.0;543.0;3258.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956307;778;FN 5150984    ;15/05/2015;MIFA;17511.1;3502.22;21013.32;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956445;916;FN 5150177    ;01/07/2015;MIFA;3360.0;672.0;4032.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956575;1046;FN 5151369    ;10/07/2015;MIFA;5400.0;1080.0;6480.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956582;1053;FN 5151378    ;13/07/2015;MIFA;815.0;163.0;978.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956632;1103;FN 5151507    ;31/07/2015;MIFA;2550.0;510.0;3060.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956695;1166;FN 5151572    ;10/08/2015;MIFA;2534.95;506.99;3041.94;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956700;1171;FN 5151582    ;11/08/2015;MIFA;597.6;119.52;717.12;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956701;1172;FN 5151584    ;11/08/2015;MIFA;289.8;57.96;347.76;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956702;1173;FN 5151585    ;11/08/2015;MIFA;3950.0;790.0;4740.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956723;1194;FN 5151606    ;13/08/2015;MIFA;979.4;195.88;1175.28;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956724;1195;FN 5151609    ;13/08/2015;MIFA;2550.0;510.0;3060.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956725;1196;FN°5141246    ;15/08/2015;MIFA;10734.0;2146.8;12880.8;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956752;1223;FN°5151654    ;24/08/2015;MIFA;3491.7;698.34;4190.04;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956740;1211;FN 5151636    ;19/08/2015;MIFA;2037.96;407.59;2445.55;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956741;1212;FN 5151640    ;19/08/2015;MIFA;13498.5;2699.7;16198.2;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956759;1230;FN°5151661    ;25/08/2015;MIFA;1124.1;224.82;1348.92;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956760;1231;FN 5151659    ;25/08/2015;MIFA;9445.28;1889.06;11334.34;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956785;1256;FN 5151671    ;27/08/2015;MIFA;2012.0;402.4;2414.4;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956794;1265;FN°5151695    ;28/08/2015;MIFA;6804.0;1360.8;8164.8;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956795;1266;FN 5151692    ;28/08/2015;MIFA;3068.0;613.6;3681.6;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956796;1267;FN°5151694    ;28/08/2015;MIFA;897.5;179.5;1077.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956829;1300;FN 5151735    ;03/09/2015;MIFA;4487.5;897.5;5385.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956830;1301;FN 5151746    ;04/09/2015;MIFA;10620.0;2124.0;12744.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956833;1304;FN 5151750    ;07/09/2015;MIFA;1956.0;391.2;2347.2;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956817;1288;FN 5151657    ;01/09/2015;MIFA;3503.8;700.76;4204.56;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956818;1289;FN 5151725    ;01/09/2015;MIFA;5790.0;1158.0;6948.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956819;1290;FN 5151731    ;02/09/2015;MIFA;6680.0;1336.0;8016.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956853;1324;FN 5151781    ;11/09/2015;MIFA;1418.8;283.76;1702.56;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956838;1309;FN 5151759    ;08/09/2015;MIFA;621.0;124.2;745.2;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956839;1310;FN 5151758    ;08/09/2015;MIFA;1532.0;306.4;1838.4;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956863;1334;FN 5151782    ;14/09/2015;MIFA;406.9;81.38;488.28;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956864;1335;FN 5151788    ;14/09/2015;MIFA;1248.0;249.6;1497.6;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956896;1367;FN 5151806    ;17/09/2015;MIFA;290.0;58.0;348.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956903;1374;FN 5151810    ;18/09/2015;MIFA;11680.0;2336.0;14016.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956904;1375;FN 5151816    ;18/09/2015;MIFA;21274.28;4254.86;25529.14;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2956916;1387;FN 5151842    ;23/09/2015;MIFA;4620.4;924.08;5544.48;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957237;1708;FN 5151939    ;08/10/2015;MIFA;580.0;116.0;696.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957238;1709;FN 515938     ;08/10/2015;MIFA;2929.7;585.94;3515.64;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957250;1721;FN 5151947    ;09/10/2015;MIFA;12620.0;2524.0;15144.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957290;1761;FN 5151965    ;14/10/2015;MIFA;33208.0;6641.6;39849.6;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957305;1776;FN 5151977    ;19/10/2015;MIFA;300.0;60.0;360.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957319;1790;FN 5151987    ;20/10/2015;MIFA;893.0;178.6;1071.6;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957353;1824;FN 5152014    ;23/10/2015;MIFA;1574.0;314.8;1888.8;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957385;1856;FN 5152048    ;28/10/2015;MIFA;3450.0;690.0;4140.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957386;1857;FN 5152052    ;28/10/2015;MIFA;5897.24;1179.45;7076.69;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957399;1870;FN 5152064    ;29/10/2015;MIFA;8400.0;1680.0;10080.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957413;1884;FN 5152084    ;30/10/2015;MIFA;50072.0;10014.4;60086.4;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957492;1963;FN 5152122    ;03/11/2015;MIFA;980.0;196.0;1176.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957520;1991;FN 5152049    ;10/11/2015;MIFA;2929.7;585.94;3515.64;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957511;1982;FN 5152142    ;05/11/2015;MIFA;1462.1;292.42;1754.52;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957539;2010;FN 5152161    ;11/11/2015;MIFA;9810.0;1962.0;11772.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957540;2011;FN 5152170    ;12/11/2015;MIFA;387.92;77.58;465.5;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957541;2012;FN 5152172    ;12/11/2015;MIFA;3740.0;748.0;4488.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2957542;2013;FN 5152173    ;12/11/2015;MIFA;580.0;116.0;696.0;20.0;5;25/03/2016;17461;MIFA;111111111;1.02508E+11;3291;1234.0;6547.0
2915594;34;FN 5130096    ;29/11/2013;MIFA;8150.0;1630.0;9780.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916220;660;FN°5150294    ;04/02/2015;MIFA;2715.0;543.0;3258.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916338;778;FN 5150984    ;15/05/2015;MIFA;17511.1;3502.22;21013.32;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916476;916;FN 5150177    ;01/07/2015;MIFA;3360.0;672.0;4032.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916613;1053;FN 5151378    ;13/07/2015;MIFA;815.0;163.0;978.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916606;1046;FN 5151369    ;10/07/2015;MIFA;5400.0;1080.0;6480.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916663;1103;FN 5151507    ;31/07/2015;MIFA;2550.0;510.0;3060.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916726;1166;FN 5151572    ;10/08/2015;MIFA;2534.95;506.99;3041.94;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916731;1171;FN 5151582    ;11/08/2015;MIFA;597.6;119.52;717.12;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916732;1172;FN 5151584    ;11/08/2015;MIFA;289.8;57.96;347.76;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916754;1194;FN 5151606    ;13/08/2015;MIFA;979.4;195.88;1175.28;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916733;1173;FN 5151585    ;11/08/2015;MIFA;3950.0;790.0;4740.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916771;1211;FN 5151636    ;19/08/2015;MIFA;2037.96;407.59;2445.55;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916772;1212;FN 5151640    ;19/08/2015;MIFA;13498.5;2699.7;16198.2;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916755;1195;FN 5151609    ;13/08/2015;MIFA;2550.0;510.0;3060.0;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916756;1196;FN°5141246    ;15/08/2015;MIFA;10734.0;2146.8;12880.8;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916790;1230;FN°5151661    ;25/08/2015;MIFA;1124.1;224.82;1348.92;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916791;1231;FN 5151659    ;25/08/2015;MIFA;9445.28;1889.06;11334.34;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
2916783;1223;FN°5151654    ;24/08/2015;MIFA;3491.7;698.34;4190.04;20.0;5;25/03/2016;15470;MIFA;111111111;1.02508E+11;2332;NULL;NULL
